"block","year","water_year","GPP_avg","GPP_total","P_avg","P_total","P_acc","LAI_mod","VPD","S","Tair","Tsoil","PPFD_IN","WUE","GPP_avg_yr","GPP_total_yr","month","Season","B_WUE","SD_WUE","SE_WUE","B_WUE.wght","SD_WUE.wght","SE_WUE.wght"
18,2008,2008,0.318937633924482,2.23256343747137,0.091,0.637,38.72096,0.161639285714286,0.495586449107143,0.0587354691357675,2.18722589285714,1.92782809331664,14622.3675086821,NA,0.514749538073209,187.368831858648,1,"Winter",2.03685987860261,0.514180809745175,0.0139731856004035,0.649631270317222,0.1639916108695,0.00445657475378022
19,2008,2008,0.161975667890517,1.13382967523362,0.542037142857143,3.79426,42.51522,0.1841125,0.481881044642857,0.0694137406168365,2.98824991190476,2.60389136451141,16658.0305006296,NA,0.514749538073209,187.368831858648,2,"Winter",2.04010815851214,0.521629100078774,0.0132739676492605,0.330447881543897,0.084491221876389,0.00215005977554603
20,2008,2008,0.139977579177154,0.97984305424008,0,0,42.51522,0.186,0.703809264880953,0.0610349308092707,7.12708193452381,6.09706042012139,16929.6790186343,NA,0.514749538073209,187.368831858648,2,"Winter",2.03712430065972,0.532513808667072,0.0130991013576462,0.2851517280893,0.0745399938156231,0.00183358049743953
21,2008,2008,0.128821154873128,0.901748084111899,0.475302857142857,3.32712,45.84234,0.189575,0.587261439880952,0.0574097705556268,6.20660160714286,5.32017617395423,16391.4090284686,NA,0.514749538073209,187.368831858648,2,"Winter",2.04171151335978,0.533757779400432,0.0128546549606625,0.263015635068769,0.0687592935648801,0.00165595149752811
22,2008,2008,0.125495768314606,0.878470378202241,0,0,45.84234,0.198467857142857,0.903410553273809,0.0524445891084866,8.93027479166667,7.61895293845617,19869.4970563286,NA,0.514749538073209,187.368831858648,2,"Winter",2.06136109904986,0.524668398169529,0.0122734437529052,0.258692094899102,0.0658436637386785,0.00154026525363695
23,2008,2008,0.168145786994878,1.17702050896415,0,0,45.84234,0.205510714285714,0.645865699702381,0.0457646613467253,4.46225580357143,3.84795049530419,19584.3117960071,NA,0.514749538073209,187.368831858648,3,"Winter",2.08439759336102,0.511171098778146,0.0117810683990811,0.35048267374592,0.085951266693088,0.00198093701760401
24,2008,2008,0.23607804786832,1.65254633507824,0,0,45.84234,0.199175,1.14434314047619,0.0386518737140239,11.02284564375,9.38508012294224,22953.2406452029,NA,0.514749538073209,187.368831858648,3,"Winter",2.11433536837408,0.489269753001338,0.0106424820594599,0.499148166304699,0.115505848169571,0.00251245638907092
25,2008,2008,0.202481670478053,1.41737169334637,0,0,45.84234,0.199507142857143,1.00371187232143,0.034556646049816,9.1173942327381,7.77688151291428,25019.0152380186,NA,0.514749538073209,187.368831858648,3,"Winter",2.12432160496541,0.474367136273816,0.00990762374689976,0.430136187206014,0.0960506501726123,0.00200611220674031
26,2008,2008,0.262252721076336,1.83576904753435,0,0,45.84234,0.2015375,1.46070050505952,0.03134822738903,14.8355775559524,12.6030210928234,25479.9129824971,NA,0.514749538073209,187.368831858648,3,"Winter",2.12346099728322,0.456927250298948,0.00932939481043524,0.556883424636993,0.119830414724827,0.00244665917503207
27,2008,2008,0.271761707243546,1.90233195070482,0,0,45.84234,0.2049125,1.38576227708334,0.0289752090547231,13.8979095574405,11.8116304736978,26478.4937010143,NA,0.514749538073209,187.368831858648,3,"Winter",2.10319602562115,0.442877584262007,0.00831268542709814,0.571568142590643,0.12035716839894,0.00225906958344671
28,2008,2008,0.225561274429014,1.5789289210031,0.154867142857143,1.08407,46.92641,0.2052,1.06335425029762,0.0293760675867023,10.4155186883929,8.87249693147729,25375.2150460059,NA,0.514749538073209,187.368831858648,4,"Spring",2.06587100399724,0.429435262666003,0.00762458299252395,0.465980496467563,0.0968639651317019,0.0017198106567835
29,2008,2008,0.361560953467473,2.53092667427231,0,0,46.92641,0.2024875,1.76713377291667,0.0265022028134878,16.085099075,13.6576156936195,28073.7372331251,NA,0.514749538073209,187.368831858648,4,"Spring",2.02080361161408,0.411017403231833,0.00700749843635859,0.730643680585701,0.148607844204227,0.00253363781607164
30,2008,2008,0.262499966529866,1.83749976570906,0,0,46.92641,0.2003625,1.60661344791667,0.0239006789303787,14.3941424294643,12.2304503976417,8818.08572461143,NA,0.514749538073209,187.368831858648,4,"Spring",1.93466382390906,0.401576142184642,0.00639556148234808,0.507849189022669,0.105413723882661,0.00167883467505609
31,2008,2008,0.287574629252461,2.01302240476723,0,0,46.92641,0.202960714285714,1.65627506041667,0.0227705185385798,14.911316577381,12.666944732273,0,NA,0.514749538073209,187.368831858648,4,"Spring",1.8289460814436,0.385422437462231,0.00580512839522481,0.525958491293885,0.110837714558781,0.00166940764601972
32,2008,2008,0.363172557573368,2.54220790301358,0,0,46.92641,0.215307142857143,1.88667755535714,0.0217420615058725,18.3312586904762,15.5533716024996,10054.7139882243,NA,0.514749538073209,187.368831858648,5,"Spring",1.70760295654116,0.367245322413771,0.00506671835017418,0.620154533046898,0.133373422997865,0.00184009306173668
33,2008,2008,0.249224674102239,1.74457271871567,0.735621428571429,5.14935,52.07576,0.227521428571429,1.33700190773809,0.0373250700308201,16.137471577381,13.7018180201895,25215.2787834714,NA,0.514749538073209,187.368831858648,5,"Spring",1.55758949766577,0.35868518774667,0.00443727273797771,0.388189734940821,0.089393199021464,0.00110587785202524
34,2008,2008,0.262336270391925,1.83635389274348,0.38717,2.71019,54.78595,0.220830357142857,1.97955440535714,0.0292645762341354,19.5635617261905,16.5934338248768,27045.70500854,NA,0.514749538073209,187.368831858648,5,"Spring",1.41785493797643,0.341244381153611,0.00388483636871274,0.371954776385513,0.089520778244039,0.00101913348405101
35,2008,2008,0.297456591687981,2.08219614181587,0,0,54.78595,0.2114875,2.62279180863095,0.0205948010885688,23.6359242559524,20.0305027115692,32313.2468924814,NA,0.514749538073209,187.368831858648,5,"Spring",1.3345838151758,0.298735429395205,0.0030406068205022,0.396980752984137,0.0888608226443432,0.000904448541489815
36,2008,2008,0.27137505040128,1.89962535280896,0,0,54.78595,0.2097,2.71834977976191,0.0163516379157824,23.7463813988095,20.1237284021242,31710.43466405,NA,0.514749538073209,187.368831858648,6,"Summer",1.20656925071402,0.264423822367793,0.00232557583053413,0.327432791225153,0.071758028122359,0.000631103258223199
37,2008,2008,0.232541372545581,1.62778960781906,0,0,54.78595,0.209975,3.04309497589286,0.0145893685214893,24.8228772619047,21.0322895654924,32784.8460858543,NA,0.514749538073209,187.368831858648,6,"Summer",1.0189804585803,0.222964074605733,0.00168098471086912,0.236955114435388,0.0518483719371724,0.000390898491893642
38,2008,2008,0.192160972286355,1.34512680600448,0,0,54.78595,0.209248214285714,2.83919893660714,0.0137315053322949,26.5183577083333,22.4632729437712,30522.79735632,NA,0.514749538073209,187.368831858648,6,"Summer",0.716500990761088,0.173710575241769,0.000890652219220377,0.137683527028787,0.0333803930348803,0.000171148596414387
39,2008,2008,0.352680524347593,2.46876367043315,0,0,54.78595,0.214541071428571,2.07186292053571,0.014884369301721,21.0587193214286,17.8553449670548,26719.3574412714,NA,0.514749538073209,187.368831858648,6,"Summer",0.32391594415102,0.0454144406154067,0.000195593775929309,0.114238845027727,0.0160167887291942,6.89821154538741e-05
40,2008,2008,0.47125477810376,3.29878344672632,1.54867428571429,10.84072,65.62667,0.220510714285714,1.27209891994048,0.0392872922817433,15.8396069705357,13.4504206641946,30893.6155764897,NA,0.514749538073209,187.368831858648,6,"Summer",0.197556009394257,0.0114035269377165,4.34976148776791e-05,0.0930992133701547,0.00537396655663384,2.04984588472234e-05
41,2008,2008,0.217785184322508,1.52449629025756,1.08407714285714,7.58854,73.21521,0.222380357142857,0.669997674702381,0.0581130312871763,16.5999789583333,14.0921736718092,17121.7976107399,NA,0.514749538073209,187.368831858648,7,"Summer",0.211312430328664,0.0242772963355395,9.96172692081677e-05,0.0460207165887651,0.00528723545728762,2.16951653362057e-05
42,2008,2008,0.274200119828586,1.9194008388001,3.60066714285714,25.20467,98.41988,0.218160714285714,1.51547127083333,0.0704262209611228,23.4882715178572,19.9058839851093,24092.8749152514,NA,0.514749538073209,187.368831858648,7,"Summer",0.555405536895313,0.102956723974841,0.000432259579685046,0.152292264770155,0.0282307460510601,0.000118525628546694
43,2008,2008,0.369347077879097,2.58542954515368,1.78097428571429,12.46682,110.8867,0.2512125,1.55348544375,0.0874414060267276,23.9863762202381,20.3262837315358,24487.3555421573,NA,0.514749538073209,187.368831858648,7,"Summer",0.521988064636412,0.0996111707602405,0.000445991826996509,0.192794766361224,0.0367910948444106,0.00016472577805912
44,2008,2008,0.829869940114843,5.8090895808039,0,0,110.8867,0.2969,2.65882455565476,0.0564487696638682,27.0507596130952,22.9126194861528,29661.1109562614,NA,0.514749538073209,187.368831858648,7,"Summer",0.863353994124473,0.120419017973058,0.000520388006525402,0.716471527401987,0.0999321232339895,0.000431854363811717
45,2008,2008,1.03804838693882,7.26633870857172,12.8539971428571,89.97798,200.86468,0.3671125,1.35879433452381,0.104493767752538,23.0517505059524,19.5374607964957,25388.550441764,NA,0.514749538073209,187.368831858648,8,"Summer",1.54309015071847,0.161051638193022,0.00133923659566623,1.60180224185448,0.16717939324012,0.00139019238786076
46,2008,2008,2.24781739029324,15.7347217320527,3.79425,26.55975,227.42443,0.460630357142857,1.58775298660714,0.090835340984121,23.0342616071428,19.5227001877529,25282.0950805209,NA,0.514749538073209,187.368831858648,8,"Summer",1.55806565552971,0.125993636128112,0.000729055318602152,3.50224707571832,0.283210686355049,0.00163878322363969
47,2008,2008,2.91417845360091,20.3992491752064,0,0,227.42443,0.505221428571429,1.82824495,0.080794732854529,23.2818077678571,19.7316288380862,26375.9042939071,NA,0.514749538073209,187.368831858648,8,"Summer",1.28341653041895,0.0826656131634159,0.000330229205782597,3.74010479994215,0.240902348734535,0.000962346836241389
48,2008,2008,2.76908639755551,19.3836047828886,0.696904285714286,4.87833,232.30276,0.480592857142857,1.26000235029762,0.0474025715551793,21.4215268452381,18.1615540638212,20970.0925628314,NA,0.514749538073209,187.368831858648,8,"Summer",1.65451066792823,0.11521728594588,0.000456415458149475,4.58148298517054,0.319046619276,0.00126385383679578
49,2008,2008,2.23339756681013,15.6337829676709,0,0,232.30276,0.410239285714286,1.63263383422619,0.0508205748073487,21.5516005952381,18.2713361462937,24573.6455598114,NA,0.514749538073209,187.368831858648,9,"Summer",1.72537052584768,0.150871873389986,0.000650811796589499,3.85343833427413,0.33695687492928,0.00145352148295432
50,2008,2008,1.90149686770742,13.3104780739519,3.32965,23.30755,255.61031,0.384648214285714,1.06358353035714,0.0783040983457256,18.7817755654762,15.9336072820777,22068.4097369266,NA,0.514749538073209,187.368831858648,9,"Summer",1.9654910427832,0.174650950568377,0.00104064020160803,3.73737506135924,0.332098235447891,0.00197877408376808
51,2008,2008,1.75067331181709,12.2547131827196,0,0,255.61031,0.3440125,1.45617908809524,0.0502989528527807,19.476803422619,16.5202099250673,23527.2870699657,NA,0.514749538073209,187.368831858648,9,"Summer",1.87664970430848,0.18799468242175,0.00100370534434892,3.28540055296228,0.329117273279286,0.00175716015927983
52,2008,2008,1.32087437429343,9.24612062005404,0,0,255.61031,0.30625,1.75123929880952,0.0335909923057163,20.9121749404762,17.7316616926386,22595.6287857,NA,0.514749538073209,187.368831858648,9,"Summer",1.7734424035339,0.199129238120448,0.00110505659103029,2.34249462511328,0.263024707805876,0.00145964093323597
53,2008,2009,0.854012694487834,5.97808886141484,3.91040428571429,27.37283,255.61031,0.290275,1.49933245386905,0.048817025050727,18.0754641071429,15.3374812937822,19552.7808716486,NA,0.431620592245933,157.10989557752,9,"Summer",1.61591739782684,0.199458193602489,0.00115372470129259,1.38001397098787,0.170339829356138,0.000985295540848059
54,2008,2009,0.941365766803834,6.58956036762684,0.580752857142857,4.06527,31.4381,0.273503571428571,1.09701179702381,0.0941273876547224,16.4455375297619,13.9618252990698,18653.2065689471,NA,0.431620592245933,157.10989557752,10,"Fall",1.19182695431351,0.194558506499776,0.00115651960414205,1.12194509474482,0.18315071765937,0.00108870796397685
55,2008,2009,0.848797245216033,5.94158071651223,1.35509142857143,9.48564,40.92374,0.233882142857143,0.816406806845238,0.0965712609709124,11.9691979116071,10.1838002545442,17404.8115651986,NA,0.431620592245933,157.10989557752,10,"Fall",1.19004176110864,0.187600129360918,0.00114100943278746,1.01010416852105,0.159234473003719,0.000968485663315506
56,2008,2009,0.676720156194849,4.73704109336394,2.59403,18.15821,59.08195,0.217492857142857,1.06712373214286,0.0883832479741788,12.5285665476191,10.6559066844058,17088.2115616254,NA,0.431620592245933,157.10989557752,10,"Fall",1.33310852042122,0.210439617100666,0.00140230666899163,0.902141406164131,0.142408730553947,0.00094896918807309
57,2008,2009,0.644703204738317,4.51292243316822,0,0,59.08195,0.2024625,1.11701847083333,0.0672173654186627,13.9803783333333,11.8812340175064,17111.0032484957,NA,0.431620592245933,157.10989557752,10,"Fall",1.41088252272567,0.242167750834993,0.00198349598951707,0.909600483910518,0.15612632504759,0.00127876622102725
58,2008,2009,0.434257059902917,3.03979941932042,0,0,59.08195,0.187492857142857,0.854574315178572,0.0546736523823699,8.74115023809524,7.45933205155347,15386.8877741246,NA,0.431620592245933,157.10989557752,11,"Fall",1.48537515020216,0.278576192925153,0.00270407433352973,0.645034645579642,0.120973678498625,0.00117426336983756
59,2008,2009,0.33214357636831,2.32500503457817,0,0,59.08195,0.1780625,0.654912613690476,0.0509339051475323,6.97811904761905,5.97133592970325,14639.4787735967,NA,0.431620592245933,157.10989557752,11,"Fall",1.52539737640069,0.314728609452239,0.00356150350785268,0.506650939980563,0.104535085928892,0.00118293051234648
60,2008,2009,0.297077885610556,2.0795451992739,0,0,59.08195,0.16505,0.724029429464286,0.0477071501254351,6.87927068452381,5.88790803476213,14445.4961470607,NA,0.431620592245933,157.10989557752,11,"Fall",1.54079199100252,0.347273265214144,0.00466630821607027,0.457735226852709,0.103167207358892,0.00138625697843732
61,2008,2009,0.174597277820246,1.22218094474172,0.464604285714286,3.25223,62.33418,0.1472375,0.526619766964286,0.0586649580050797,6.76296788690476,5.78974861889228,11200.227986941,NA,0.431620592245933,157.10989557752,11,"Fall",1.52467440154884,0.383926065339584,0.00554345063056106,0.266204000072641,0.0670324458925291,0.000967871389826888
62,2008,2009,0.286841258037242,2.0078888062607,0,0,62.33418,0.130035714285714,0.683686885416667,0.0595467268815557,6.87220898809523,5.88194797180002,12473.8397922563,NA,0.431620592245933,157.10989557752,12,"Winter",1.53258888847726,0.396685435850685,0.00624260436753587,0.439609724824716,0.113785749464462,0.00179063649021278
63,2008,2009,0.126890156047618,0.888231092333328,0.673898571428571,4.71729,67.05147,0.1199625,0.422132735416667,0.0730421964637813,4.00642559523809,3.46323036903179,8208.37809622871,NA,0.431620592245933,157.10989557752,12,"Winter",1.51649627947378,0.430149454531594,0.00713840163088351,0.19242844954806,0.0545817314093118,0.000905792896873376
64,2008,2009,0.183131121390296,1.28191784973207,0.232301428571429,1.62611,68.67758,0.1254,0.451337399107143,0.0691068906519924,3.880219375,3.35671247684581,10255.2837868757,NA,0.431620592245933,157.10989557752,12,"Winter",1.5424445164261,0.435091244620105,0.00753291564636129,0.282469593975424,0.0796787475343794,0.00137951128965665
65,2008,2009,0.254937853328649,1.78456497330055,0.0774342857142857,0.54204,69.21962,0.114764285714286,0.380572036607143,0.0653953284281439,1.44240398809524,1.29919933635434,10372.349973082,NA,0.431620592245933,157.10989557752,12,"Winter",1.60354597573894,0.419523037911185,0.00768256909672255,0.408804568768679,0.106952302706991,0.00195857767356745
66,2009,2009,0.210552266701602,1.47386586691121,0,0,69.21962,0.109957142857143,0.52118034426925,0.0644215183483698,4.03930835549645,3.49098337760276,12205.6741941743,NA,0.431620592245933,157.10989557752,12,"Winter",1.62606798228527,0.431028149469552,0.00797390205638841,0.342372299481063,0.0907539538830109,0.00167892315242915
67,2009,2009,0.142924363569188,1.00047054498431,0,0,69.21962,0.111780357142857,0.394802492261905,0.0589239013674258,1.64467014880952,1.46991172326515,13359.40517201,NA,0.431620592245933,157.10989557752,1,"Winter",1.64520864321326,0.443965409431435,0.00826082504013372,0.235140398269782,0.0634534735897217,0.00118067316141753
68,2009,2009,0.134696428630341,0.94287500041239,0,0,69.21962,0.111616071428571,0.475059419940476,0.0535929831673833,2.9696856547619,2.58822315467892,14624.22673904,NA,0.431620592245933,157.10989557752,1,"Winter",1.65905476426558,0.451114722654515,0.008587710476247,0.223468751648726,0.0607635420441301,0.00115673393126185
69,2009,2009,0.112820227623908,0.789741593367354,0.193585714285714,1.3551,70.57472,0.113225,0.636914904166667,0.0503753368200536,7.5204412797619,6.4290552159989,14073.442363734,NA,0.431620592245933,157.10989557752,1,"Winter",1.6689806444762,0.45363836785378,0.00858299773207246,0.188294776209701,0.0511795839202015,0.000968335757827907
70,2009,2009,0.125904494386185,0.881331460703298,0,0,70.57472,0.12955,0.579413742857143,0.0499047116252973,3.03560809523809,2.64386161207058,15859.4095527329,NA,0.431620592245933,157.10989557752,1,"Winter",1.69073853484264,0.442919927312278,0.00832794848494482,0.212871580368603,0.0557656095018184,0.00104852614327119
71,2009,2009,0.206539597819833,1.44577718473883,0,0,70.57472,0.16395,0.919774112202381,0.0439179038598927,7.87370395833334,6.72720847531063,15598.47250653,NA,0.431620592245933,157.10989557752,2,"Winter",1.71340928851782,0.423663597649681,0.00804545185012478,0.353886865351237,0.0875033090694689,0.00166170438940361
72,2009,2009,0.286192273914129,2.0033459173989,0.0774342857142857,0.54204,71.11676,0.196216071428571,0.60338356875,0.0435671787950911,3.97523904761905,3.43690896180898,16966.6367150386,NA,0.431620592245933,157.10989557752,2,"Winter",1.72423603297167,0.407138685129366,0.00747725380737359,0.49346303104084,0.116519946095582,0.00213993226976531
73,2009,2009,0.221574822238689,1.55102375567083,0,0,71.11676,0.199441071428571,0.818642975297619,0.0384555135621831,6.15674919642857,5.27810080160208,18755.2552773514,NA,0.431620592245933,157.10989557752,2,"Winter",1.6987769182831,0.405280898795111,0.0072122676633028,0.376406193691766,0.0898000431072629,0.00159805692543416
74,2009,2009,0.206939418309725,1.44857592816808,0,0,71.11676,0.199492857142857,1.26227386994048,0.0327360732416468,12.4960673511905,10.6284774032279,20504.6882229857,NA,0.431620592245933,157.10989557752,2,"Winter",1.65635131912843,0.401544668240431,0.00688811523791938,0.342764378496983,0.0830954200710464,0.00142542256058539
75,2009,2009,0.317112593167391,2.21978815217174,0,0,71.11676,0.2004875,1.26068012797619,0.0334990405304493,12.8904243452381,10.9613142134541,12767.5406598343,NA,0.431620592245933,157.10989557752,3,"Winter",1.60322247016467,0.393686688987456,0.00692521892735,0.508402034938148,0.124843006840296,0.00219607413230386
76,2009,2009,0.203633346753892,1.42543342727725,1.02127285714286,7.14891,78.26567,0.2012125,0.489112458630952,0.0963010130444382,6.51079354166667,5.57691378660378,0,NA,0.431620592245933,157.10989557752,3,"Winter",1.47542222996459,0.428392343900655,0.00723648465632048,0.300445166562781,0.0872349667122348,0.00147358958929973
77,2009,2009,0.234562273096618,1.64193591167633,0,0,78.26567,0.2014,1.30066160238095,0.0591089070953247,14.6746520535714,12.4672001698907,17250.6543060957,NA,0.431620592245933,157.10989557752,3,"Winter",1.4648610795747,0.402046160456769,0.00653019525471178,0.343601144595808,0.0943048612865075,0.00153173744270994
78,2009,2009,0.239859806448392,1.67901864513874,0.232301428571429,1.62611,79.89178,0.2007,0.886718850297619,0.0429458792895969,7.8874444345238,6.73880542004662,22364.8415668429,NA,0.431620592245933,157.10989557752,3,"Winter",1.4743620208571,0.370834534077387,0.00550389008739096,0.353640188957643,0.0889482995681815,0.00132016201107482
79,2009,2009,0.283554770242922,1.98488339170045,0,0,79.89178,0.2001125,0.915495247619048,0.0421015733506438,8.24164895833334,7.03775359556247,23672.4894657004,NA,0.431620592245933,157.10989557752,3,"Winter",1.47105636083592,0.347698059578189,0.00487099971695202,0.417125048411219,0.098591443397603,0.00138119520559367
80,2009,2009,0.249504216689332,1.74652951682532,0.658188571428571,4.60732,84.4991,0.200964285714286,1.11788795208333,0.0439506912736814,11.6623595238095,9.92482903863835,23002.569178617,NA,0.431620592245933,157.10989557752,4,"Spring",1.42546283286542,0.338381850379174,0.00426295884301585,0.355658987533842,0.0844276985207425,0.00106362620690553
81,2009,2009,0.322526604065722,2.25768622846005,0,0,84.4991,0.202166071428571,1.07987243660714,0.0477769750905764,11.6489763690476,9.91353367274159,24677.5279854871,NA,0.431620592245933,157.10989557752,4,"Spring",1.38352485029904,0.319091279987734,0.00377400493706165,0.446223571607487,0.102915426921428,0.00121721699607776
82,2009,2009,0.2831753188476,1.9822272319332,0,0,84.4991,0.200707142857143,1.97808629970238,0.0343027054717993,18.6936376785714,15.8592190156586,27347.9891760057,NA,0.431620592245933,157.10989557752,4,"Spring",1.32439066982361,0.309153063439714,0.00333820565494237,0.375034750206087,0.0875445173122534,0.000945297450717165
83,2009,2009,0.312176438401656,2.18523506881159,0,0,84.4991,0.203416071428571,1.93066949107143,0.0315208131345161,18.8266673809524,15.9714959182471,26505.55196932,NA,0.431620592245933,157.10989557752,4,"Spring",1.26497049532015,0.292741384529812,0.00287131143121845,0.394893983912223,0.0913869627952863,0.000896355776139733
84,2009,2009,0.262680034631981,1.83876024242387,0,0,84.4991,0.207746428571429,2.58197504136905,0.0293781121149489,23.4611481845238,19.8829919256666,29061.4220506342,NA,0.431620592245933,157.10989557752,5,"Spring",1.20169948575959,0.276957848906274,0.00243661890187601,0.315662462536562,0.0727512973422992,0.000640051137529731
85,2009,2009,0.478856284958754,3.35199399471128,0,0,84.4991,0.2064875,2.22386823244048,0.0285117425970265,21.4698997023809,18.2023806948077,29248.3218725162,NA,0.431620592245933,157.10989557752,5,"Spring",1.18411906455154,0.221593682337198,0.00159502791309571,0.567022856199986,0.106111527494321,0.000763789140870527
86,2009,2009,0.419307804117041,2.93515462881929,2.67146428571429,18.70025,103.19935,0.21485,1.38669344464286,0.0794067189142182,19.1092132142857,16.2099642485388,22104.6189140421,NA,0.431620592245933,157.10989557752,5,"Spring",1.08008811781459,0.193236346991589,0.00117861453247697,0.452889376933746,0.0810255083326418,0.00049420227151335
