"block","year","water_year","GPP_avg","GPP_total","P_avg","P_total","P_acc","LAI_mod","VPD","S","Tair","Tsoil","PPFD_IN","WUE","GPP_avg_yr","GPP_total_yr","month","Season","B_WUE","SD_WUE","SE_WUE","B_WUE.wght","SD_WUE.wght","SE_WUE.wght"
17,2009,2009,1.42681745058624,9.98772215410366,0.219967142857143,1.53977,117.13231,0.266183928571429,0.483608703869047,0.101248115432847,4.94382690476191,4.30650576724647,13408.8920913686,NA,1.52554646847743,555.298914525784,1,"Winter",3.5782204220367,0.486116394793271,0.00996398880745669,5.10546734020601,0.693599355107107,0.0142167931079252
18,2009,2009,1.03570637979078,7.24994465853546,0,0,117.13231,0.2725875,0.522097410416667,0.097984627851666,1.54533446428571,1.14260815128957,16011.7871727286,NA,1.52554646847743,555.298914525784,1,"Winter",3.6580115618575,0.47871318757526,0.00952843083993556,3.78862591196425,0.495806302461677,0.00986865661031651
19,2009,2009,1.16993858297943,8.18957008085598,0.549914285714286,3.8494,120.98171,0.267275,0.612523003273809,0.0954185939641675,4.00943113095238,3.43661047899863,14230.5842208714,NA,1.52554646847743,555.298914525784,2,"Winter",3.70937030526875,0.473353761965408,0.00918331876045462,4.33973543869208,0.55379482952179,0.0107439189376547
20,2009,2009,1.24840158643178,8.73881110502244,0.267101428571429,1.86971,122.85142,0.314,0.500237233630953,0.0946086617383134,1.57792235119048,1.17294652616988,17347.4448009553,NA,1.52554646847743,555.298914525784,2,"Winter",3.76238346441668,0.463351212169173,0.00849105083641731,4.69696548574246,0.578448388347083,0.0106002413346562
21,2009,2009,1.55573919623021,10.8901743736115,0,0,122.85142,0.3563375,0.720128400892857,0.0920433831380388,5.19275958333334,4.5382548507182,19512.4878237362,NA,1.52554646847743,555.298914525784,2,"Winter",3.82769649445679,0.444775695434213,0.00809052506102446,5.95489746769941,0.691954982917555,0.0125867469555185
22,2009,2009,2.10787689833871,14.755138288371,0,0,122.85142,0.337707142857143,0.923694341666666,0.0903624801866121,8.29468139880952,7.4260538406417,20784.9569031643,NA,1.52554646847743,555.298914525784,2,"Winter",3.85606198424135,0.431677531893514,0.00771156623976326,8.12810397514449,0.909923097010211,0.0162550323268056
23,2009,2009,1.84909528322177,12.9436669825524,1.02127571428571,7.14893,130.00035,0.340998214285714,0.683766308630953,0.0897186848741636,7.36535931547619,6.56088201065744,16142.0275768957,NA,1.52554646847743,555.298914525784,3,"Winter",3.82519066394073,0.432824284663844,0.00748384639709837,7.07314201411675,0.800333343235751,0.0138383450732308
24,2009,2009,1.45807067924126,10.2064947546888,0.314237142857143,2.19966,132.20001,0.364296428571429,0.460441828869048,0.0914044384377531,3.86517863095238,3.30231559712393,20275.0868186593,NA,1.52554646847743,555.298914525784,3,"Winter",3.78428465278548,0.434107524204586,0.0073143721610291,5.51775449412919,0.632959452680721,0.010664871585055
25,2009,2009,2.11855982216477,14.8299187551534,0,0,132.20001,0.345278571428571,0.817526925595238,0.0895016582655497,9.13322818452381,8.20671650876816,23052.7341225783,NA,1.52554646847743,555.298914525784,3,"Winter",3.80713430136268,0.415107086144772,0.00686492785758407,8.06564176845231,0.879429194602204,0.0145437603411374
26,2009,2009,1.61083926748047,11.2758748723633,0.0628471428571429,0.43993,132.63994,0.373941071428571,0.571901683630952,0.0885794909952267,2.60802616071428,2.13194321197208,20430.0244722357,NA,1.52554646847743,555.298914525784,3,"Winter",3.76338953478578,0.409077798274784,0.0067028568712676,6.06221564145797,0.658958580915475,0.0107972250525391
27,2009,2009,1.88477214437443,13.193405010621,0,0,132.63994,0.3785125,0.674695835119048,0.0877286249318762,4.49333461309524,3.88711054640219,23438.9205910606,NA,1.52554646847743,555.298914525784,4,"Spring",3.64354606696995,0.401142431084243,0.00613575630724652,6.86725413376996,0.756062080034219,0.0115645025725679
28,2009,2009,1.66423075404246,11.6496152782972,1.64975,11.54825,144.18819,0.39395,0.722198988392857,0.0885028911544415,7.86219443452381,7.02342105589898,20068.6358064234,NA,1.52554646847743,555.298914525784,4,"Spring",3.45172402847714,0.403162113290842,0.00612681768515253,5.74446528265898,0.670954787803369,0.010196438416042
29,2009,2009,2.03749174560601,14.262442219242,0.0471357142857143,0.32995,144.51814,0.401325,0.818176919047619,0.0890329665795263,8.11245205357143,7.25640362041776,27030.43859663,NA,1.52554646847743,555.298914525784,4,"Spring",3.34870489401043,0.382320463253621,0.00548218578903917,6.82295858001669,0.778974788055517,0.0111699082930459
30,2009,2009,1.72856286534286,12.0999400574,0,0,144.51814,0.380253571428571,1.43455965119048,0.0880584596908665,14.3115640178571,13.02759655622,28062.2354162301,NA,1.52554646847743,555.298914525784,4,"Spring",3.23804264455619,0.362101657168115,0.00480590411142294,5.59716027177643,0.625915478059916,0.00830730738140428
31,2009,2009,1.57377227573417,11.0164059301392,0.109984285714286,0.76989,145.28803,0.384228571428571,1.42910597113095,0.0871314014925546,15.689875625,14.3107645738819,26611.8662707557,NA,1.52554646847743,555.298914525784,4,"Spring",3.03519443349105,0.346653778614341,0.00429016098806838,4.77670485089091,0.545554106061741,0.00675173642145832
32,2009,2009,1.34550869770693,9.41856088394852,0.0157114285714286,0.10998,145.39801,0.392760714285714,1.8438808202381,0.0862178491353459,19.2352480059524,17.611403142377,30543.7384569566,NA,1.52554646847743,555.298914525784,5,"Spring",2.74910693608203,0.330447056132888,0.00371430678604405,3.69894729342482,0.444619388158452,0.00499763208657416
33,2009,2009,1.36304061052346,9.5412842736642,0,0,145.39801,0.419219642857143,1.42989394077381,0.0588597289797973,16.4279135119048,14.9978563805469,26512.5360495,NA,1.52554646847743,555.298914525784,5,"Spring",2.39223043375435,0.304920432031996,0.00321288271261899,3.26070723093733,0.415618931837968,0.00437928961414845
34,2009,2009,1.35432989118154,9.4803092382708,2.24679714285714,15.72758,161.12559,0.428739285714286,0.728698570535714,0.0523418966836735,13.5072608630952,12.2788137125244,22473.6109398529,NA,1.52554646847743,555.298914525784,5,"Spring",1.84751579158536,0.307803299937225,0.00305005265035884,2.50214586097398,0.416867209709301,0.00413077747405846
35,2009,2009,1.39901243780382,9.79308706462673,0.549917142857143,3.84942,164.97501,0.4102375,1.13104883660714,0.0624682477324263,15.291150297619,13.9395628911307,27244.5895231273,NA,1.52554646847743,555.298914525784,5,"Spring",1.7414192961233,0.260769226913351,0.00223190988040229,2.43626725470807,0.364819391848264,0.00312246968274004
36,2009,2009,1.40521296453917,9.8364907517742,0.0785585714285714,0.54991,165.52492,0.4062,1.59724603035714,0.0459145222505669,17.944982202381,19.9287308201058,26710.9419002137,NA,1.52554646847743,555.298914525784,6,"Summer",1.82443299378092,0.218547677148847,0.0016246775313344,2.56371689579396,0.30710602929948,0.00228301793022659
37,2009,2009,1.12635021823406,7.8844515276384,2.07397142857143,14.5178,180.04272,0.4229375,1.56577787529762,0.0532237983276644,18.1083187797619,18.201580026455,26739.4962032043,NA,1.52554646847743,555.298914525784,6,"Summer",1.49105159616448,0.235718309860649,0.00162063920495153,1.6794462907381,0.265501369753305,0.00182540732217583
38,2009,2009,1.16814180371446,8.17699262600124,0.455644285714286,3.18951,183.23223,0.439008928571429,1.56972728660714,0.0491171556831066,19.9289498511905,20.738291005291,24093.5379516554,NA,1.52554646847743,555.298914525784,6,"Summer",1.49458889120905,0.203886112561996,0.00131330306359068,1.74589176318854,0.2381678912805,0.00153412420952655
39,2009,2009,1.14800281052899,8.03601967370292,2.67102428571429,18.69717,201.9294,0.450214285714286,1.06698352440476,0.0473802336663832,19.4453088095238,20.9246898148148,22496.0191324006,NA,1.52554646847743,555.298914525784,6,"Summer",1.3236091823968,0.187922457207251,0.00109810358746271,1.51950706143351,0.215735509035437,0.00126062600465916
40,2009,2009,1.5856449386985,11.0995145708895,2.08968571428571,14.6278,216.5572,0.468035714285714,1.14943097797619,0.0904851695365646,19.5149949702381,20.835332010582,27892.4702166114,NA,1.52554646847743,555.298914525784,7,"Summer",1.23720233364609,0.154919015184592,0.000894803520651096,1.9617636184919,0.245646552335604,0.00141884067365001
41,2009,2009,1.64930585651311,11.5451409955918,0.125694285714286,0.87986,217.43706,0.465121428571429,2.330081025,0.0714404753047052,24.3327375297619,24.1448634259259,30302.873392565,NA,1.52554646847743,555.298914525784,7,"Summer",1.65473279903692,0.177995059957457,0.00104130430842215,2.72916049641592,0.293568294818235,0.00171742929429298
42,2009,2009,1.21172111007249,8.4820477705074,3.66087857142857,25.62615,243.06321,0.511425,1.8608651610119,0.0523408567176871,22.4208802976191,23.9183822751323,27564.7532730269,NA,1.52554646847743,555.298914525784,7,"Summer",1.60744007846034,0.212914739518295,0.00126732853297791,1.94776907624696,0.257993284519903,0.00153564873680653
43,2009,2009,1.80744211326034,12.6520947928224,0.958425714285714,6.70898,249.77219,0.50305,1.26809148005952,0.120054992028061,20.426994077381,22.403289021164,28408.2431389476,NA,1.52554646847743,555.298914525784,7,"Summer",1.59031104861427,0.185003882603,0.00110870866461828,2.87439516244865,0.334383808533334,0.00200392673176771
44,2009,2009,1.71233251765251,11.9863276235676,0.864157142857143,6.0491,255.82129,0.48095,1.47787802172619,0.10432755869709,20.6199754761905,21.8834722222222,26271.4291029528,NA,1.52554646847743,555.298914525784,7,"Summer",1.63325747325105,0.194446337774435,0.00115435238974012,2.79667988114675,0.33295678710961,0.00197663513378189
45,2009,2009,1.5678268832394,10.9747881826758,0.125692857142857,0.87985,256.70114,0.485175,1.83832405922619,0.06818697255291,21.8409375595238,23.2831471560847,26416.0856418696,NA,1.52554646847743,555.298914525784,8,"Summer",1.75180499466759,0.202388754252503,0.00130287710011121,2.74652696483291,0.317310529782407,0.00204268574311134
46,2009,2009,1.17182248262589,8.2027573783812,1.09983285714286,7.69883,264.39997,0.499519642857143,1.569370375,0.0560802305957105,20.449070297619,21.7117136243386,24110.6217713689,NA,1.52554646847743,555.298914525784,8,"Summer",1.50873068270478,0.241590548647244,0.00166579248327193,1.76796453422097,0.283101236494763,0.00195201308328725
47,2009,2009,1.16107278975378,8.12750952827646,1.14697,8.02879,272.42876,0.503266071428571,1.16669335238095,0.0483971485260771,18.8821057738095,21.968146494709,20952.8209829513,NA,1.52554646847743,555.298914525784,8,"Summer",1.66430726709676,0.220568102309761,0.00154920580259809,1.93238188161552,0.256095621879491,0.0017987407031253
48,2009,2009,1.08319587004713,7.58237109032988,1.50834428571429,10.55841,282.98717,0.517646428571429,1.41405145833333,0.05494897043887,18.9754885714286,20.5497043650794,24985.8655489355,NA,1.52554646847743,555.298914525784,8,"Summer",1.53651763314048,0.231965248548479,0.00157776006671236,1.66434955447235,0.251263799222167,0.0017090231881881
49,2009,2009,1.36389272961441,9.54724910730084,1.52405571428571,10.66839,293.65556,0.502776785714286,1.04273177291667,0.0712694379487906,17.5015814880952,19.4133191137566,21789.8598646413,NA,1.52554646847743,555.298914525784,9,"Summer",1.53795304852587,0.207802262863453,0.00134619859049789,2.09760298137274,0.283419995516885,0.00183607047019723
50,2009,2009,1.89733177960319,13.2813224572223,7.60457428571429,53.23202,346.88758,0.475953571428571,0.784996657142857,0.151689969883787,15.8912072916667,16.4773715939153,20291.8199644584,NA,1.52554646847743,555.298914525784,9,"Summer",1.64134365388013,0.178809045262854,0.00108509391460431,3.11417347575677,0.339260084057718,0.00205878316803278
51,2009,2009,2.00543450003103,14.0380415002172,5.49917285714286,38.49421,385.38179,0.4693625,0.414369042261905,0.2335309150959,11.8583825,14.2171107142857,17453.056141171,NA,1.52554646847743,555.298914525784,9,"Summer",1.64425791056089,0.182783858121037,0.00105456546753292,3.29745154078774,0.366561055124704,0.00211486197113186
52,2009,2009,2.81600204729713,19.7120143310799,0,0,385.38179,0.4621,1.09525394940476,0.181403708427816,13.8127064880952,14.5566092261905,23652.9314687106,NA,1.52554646847743,555.298914525784,9,"Summer",1.94993791793822,0.180312753275612,0.00103738355954888,5.49102916901635,0.507761082377907,0.00292127422752203
53,2009,2010,2.7897633426348,19.5283433984436,0,0,385.38179,0.4656375,0.949281561011905,0.13561170564059,12.8181856547619,14.954716765873,19693.9233993145,NA,2.03109321603672,739.317930637366,9,"Summer",2.32141977958108,0.204411926633561,0.00128237337315837,6.47621180394265,0.570260899719662,0.00357751822800815
54,2009,2010,2.79474589115949,19.5632212381164,0.204254285714286,1.42978,1.42978,0.455103571428571,0.806499971428571,0.108292783033352,11.5616577083333,13.539190707672,19596.7901850045,NA,2.03109321603672,739.317930637366,10,"Fall",2.44725997130358,0.220368410436563,0.00149429393309999,6.83946974939976,0.615873709608932,0.00417617182971575
55,2009,2010,2.52853137953691,17.6997196567584,2.92242,20.45694,21.88672,0.381366071428571,0.91758699672619,0.088901825042517,13.2898815178571,14.2451658068783,19067.9326516582,NA,2.03109321603672,739.317930637366,10,"Fall",2.42151948893152,0.230012765695002,0.00167899793491378,6.12288801392354,0.581594495753884,0.00424539896460716
56,2009,2010,1.994303641437,13.960125490059,1.41407285714286,9.89851,31.78523,0.378110714285714,0.402786135714286,0.214731700562169,5.79915449404762,7.64143181216931,15156.1455409118,NA,2.03109321603672,739.317930637366,10,"Fall",2.13932505420612,0.264880235194854,0.00212435493215613,4.26646374582067,0.528251617593786,0.00423660877690361
57,2009,2010,1.19605372038522,8.37237604269656,1.17839428571429,8.24876,40.03399,0.320503571428571,0.509714524107143,0.195735759991497,3.96258422619048,4.91850979497355,15312.771783501,NA,2.03109321603672,739.317930637366,10,"Fall",2.17373524252784,0.284526432107,0.00246525702022638,2.5999041239579,0.34030889766951,0.00294857983074755
58,2009,2010,2.16693320458785,15.168532432115,0,0,40.03399,0.313523214285714,0.913746669940476,0.168927318948413,11.2844742559524,8.74889996693122,16263.4953922334,NA,2.03109321603672,739.317930637366,11,"Fall",2.34613758445083,0.280847466812671,0.00259494979058427,5.08392343427805,0.608577701260763,0.00562308286545537
59,2009,2010,1.26070193073543,8.82491351514804,0.109982857142857,0.76988,40.80387,0.2949125,0.429849809821429,0.138711420068027,4.89808880952381,6.52317250661376,12200.8490526205,NA,2.03109321603672,739.317930637366,11,"Fall",2.61756356523567,0.304341307877034,0.0031732665927856,3.29996744051534,0.383683674443123,0.00400054332026307
60,2009,2010,1.64611277049536,11.5227893934675,0,0,40.80387,0.2884,0.598586637797619,0.122519011125283,3.90907223214286,4.08261557539682,14400.1309473986,NA,2.03109321603672,739.317930637366,11,"Fall",2.77226079020273,0.323435233668416,0.00371125492338607,4.56345388989627,0.53241086856973,0.00610914412394959
61,2009,2010,1.09448222287557,7.66137556012896,2.78100714285714,19.46705,60.27092,0.275775,0.409002685714286,0.144399672323791,2.45038863095238,2.6410498181217,10101.5374146989,NA,2.03109321603672,739.317930637366,11,"Fall",2.78363042581102,0.359459925196709,0.00474507005798646,3.0466340161057,0.393422497963978,0.00519339482476529
62,2009,2010,0.153127718752114,1.0718940312648,0.345661428571429,2.41963,62.69055,0.25525,0.162796604464286,0.156485970982143,-4.14186485119047,0.377029325396826,10664.4420445897,NA,2.03109321603672,739.317930637366,12,"Winter",2.68235593459555,0.408496235665329,0.00595183880454439,0.410743045145812,0.0625520966862579,0.000911391498520188
63,2009,2010,0.50434977846447,3.53044844925129,0.612762857142857,4.28934,66.97989,0.279878571428571,0.257189651785714,0.13687705026455,-0.840132767857142,-0.150607681878307,11482.1309403206,NA,2.03109321603672,739.317930637366,12,"Winter",2.57442658013359,0.43097822601905,0.00696772784570499,1.29841147536342,0.217363772815718,0.00351417199538202
64,2009,2010,1.02608218683635,7.18257530785446,0,0,66.97989,0.266210714285714,0.379051121130952,0.143306086722884,1.55890651785714,-0.0103042195767196,11467.9737552759,NA,2.03109321603672,739.317930637366,12,"Winter",2.49237075870485,0.429922611761738,0.00743683161792089,2.55737723849885,0.44113593364688,0.00763080044964999
65,2009,2010,0,0,1.08412285714286,7.58886,74.56875,0.246921428571429,0.171233577380952,0.11341961020172,-5.14844651785714,-1.0228644510582,11143.1172666531,NA,2.03109321603672,739.317930637366,12,"Winter",2.39530622459337,0.457647119551787,0.0080130270836033,0,0,0
66,2010,2010,0.122575473350882,0.858028313456172,1.72831,12.09817,86.66692,0.213225,0.253651424854357,0.102724765192128,-1.50103526912361,-0.743217102168163,13052.8155342733,NA,2.03109321603672,739.317930637366,12,"Winter",2.29741820754304,0.458731083838962,0.00800438947761069,0.281607124274522,0.0562291797423238,0.000981141829102949
67,2010,2010,0.455656029829881,3.18959220880917,0,0,86.66692,0.204807142857143,0.378730558333333,0.100925908411281,-1.77883934523809,-1.18181375330688,12584.4815908049,NA,2.03109321603672,739.317930637366,1,"Winter",2.1969520936435,0.447370087815748,0.00768958806717633,1.00105446871604,0.203846878078769,0.0035038071697168
68,2010,2010,0.918858582637886,6.4320100784652,1.22553,8.57871,95.24563,0.186419642857143,0.359534908035714,0.120038837230726,1.74595255952381,-0.360316789021164,11919.3705734112,NA,2.03109321603672,739.317930637366,1,"Winter",2.14332607823929,0.42115643277195,0.00695319232490685,1.96941356238177,0.386983202885662,0.00638900044447252
69,2010,2010,0.392056700185106,2.74439690129574,3.07953285714286,21.55673,116.80236,0.129171428571429,0.176005069940476,0.187260654336735,-1.86351433035714,-0.0492746031746032,11118.4376284607,NA,2.03109321603672,739.317930637366,1,"Winter",2.16466056315563,0.402814475414363,0.00631076324625739,0.848669677411629,0.15792611401775,0.00247417701397713
70,2010,2010,0.237650221501917,1.66355155051342,1.66546428571429,11.65825,128.46061,0.1191625,0.160632216369048,0.190896321393141,-2.82709771428572,-0.0138969146825397,13055.8802015911,NA,2.03109321603672,739.317930637366,1,"Winter",2.18162244720374,0.376905694414517,0.00538627766390067,0.518463057811523,0.0895717217629439,0.00128005007989682
71,2010,2010,0.346450470277734,2.42515329194414,3.18952285714286,22.32666,150.78727,0.1357,0.120706933928571,0.199307589179422,-1.49849870833333,0.0840532341269842,12996.3464901976,NA,2.03109321603672,739.317930637366,2,"Winter",2.10560459188341,0.363354431138648,0.00484090547001961,0.729487701076966,0.125884313545483,0.00167713397665835
72,2010,2010,0.164057217292849,1.14840052104994,0.785595714285714,5.49917,156.28644,0.190975,0.225463508333333,0.222523076672336,-1.04943469345238,0.308416087962963,16342.4556100471,NA,2.03109321603672,739.317930637366,2,"Winter",1.98388296953785,0.350555484415258,0.00415533581035241,0.325470319417053,0.0575111572799137,0.000681712829963741
73,2010,2010,0.89991850338521,6.29942952369647,1.64975,11.54825,167.83469,0.266130357142857,0.299747224107143,0.265558955764597,0.102324892857142,0.699514092261905,15702.2596252731,NA,2.03109321603672,739.317930637366,2,"Winter",1.86683700226104,0.29660570683039,0.00297611230230494,1.68000116113889,0.266920963786317,0.00267825852899658
74,2010,2010,0.701216395100862,4.90851476570603,0.707038571428571,4.94927,172.78396,0.285644642857143,0.250087725297619,0.26195517144983,0.277529669642858,0.56393089616402,15437.3578700567,NA,2.03109321603672,739.317930637366,2,"Winter",1.74732335216874,0.258400942507686,0.00210269286371747,1.22525178208332,0.181194977395904,0.00147444270990028
75,2010,2010,1.60073478381247,11.2051434866873,1.75973142857143,12.31812,185.10208,0.338057142857143,0.424980410119048,0.274761558017999,3.92124086309524,2.23735365740741,19957.299775507,NA,2.03109321603672,739.317930637366,3,"Winter",1.56406087554287,0.204432825419118,0.00140567248183525,2.50364664748165,0.327242734601444,0.0022501088363217
76,2010,2010,1.03241355357453,7.22689487502172,2.43534857142857,17.04744,202.14952,0.3158375,0.322338198214286,0.270787128507653,0.988478866071427,1.68140679563492,18967.0565689672,NA,2.03109321603672,739.317930637366,3,"Winter",1.51154794978588,0.195853685427982,0.00120687988187798,1.56054259023674,0.202201999353371,0.00124599914758726
77,2010,2010,1.61692042212705,11.3184429548893,2.24680571428571,15.72764,217.87716,0.337328571428571,0.5382503625,0.277497805909864,3.95741169940476,2.8589169510582,19716.8415275715,NA,2.03109321603672,739.317930637366,3,"Winter",1.45969595288342,0.174341292294654,0.00104533894944618,2.36021219631339,0.281895995931247,0.00169022989540435
78,2010,2010,1.94023231831822,13.5816262282276,0.235677142857143,1.64974,219.5269,0.3486625,0.659497186607143,0.246391067584325,5.35360910714286,4.24938831349206,22013.8356369259,NA,2.03109321603672,739.317930637366,3,"Winter",1.66397844621329,0.179610470776409,0.00103967893380621,3.22850475832797,0.34848604010874,0.00201721866804544
79,2010,2010,2.79290280771876,19.5503196540313,0,0,219.5269,0.382,0.916992021130952,0.198915371173469,8.4334849107143,7.77350783399471,23397.4534377589,NA,2.03109321603672,739.317930637366,3,"Winter",2.11514952352193,0.186459579980088,0.00107792241288322,5.90740704298939,0.520763484452449,0.00301053253344452
80,2010,2010,3.09587296200053,21.6711107340037,0,0,219.5269,0.43,0.99419432202381,0.158744837372449,10.0281667261905,10.0914817724868,26349.2033588022,NA,2.03109321603672,739.317930637366,4,"Spring",2.36920620426506,0.196644950599714,0.00115782394921368,7.3347614291881,0.608787785675585,0.00358447585912731
81,2010,2010,3.16080200048821,22.1256140034174,2.30965142857143,16.16756,235.69446,0.461082142857143,0.522378063095238,0.181036184683248,10.2005539375,11.7697953703704,23789.9716491546,NA,2.03109321603672,739.317930637366,4,"Spring",2.3781917024873,0.196983864073915,0.00116459842950952,7.51699309076631,0.622626991628728,0.00368106504575912
82,2010,2010,3.14338161715947,22.0036713201163,1.80686857142857,12.64808,248.34254,0.481767857142857,0.673879634821428,0.198356577345522,8.26926764880953,10.1644452050264,27397.0245494853,NA,2.03109321603672,739.317930637366,4,"Spring",2.18277252725788,0.199744163517507,0.001208733625888,6.86128703662316,0.627872131735826,0.00379951105965883
83,2010,2010,3.10565593932142,21.73959157525,1.22552857142857,8.5787,256.92124,0.489760714285714,0.73208254970238,0.170228193452381,7.30366056547619,10.1746856812169,27533.4433879686,NA,2.03109321603672,739.317930637366,4,"Spring",2.33189451657667,0.197524339420838,0.00118470384945134,7.24206205527739,0.613442637882866,0.0036792825463855
84,2010,2010,3.68314883906681,25.7820418734677,0,0,256.92124,0.524958928571429,1.39159239017857,0.148001778946995,14.5270885416667,14.482074537037,30918.8482321036,NA,2.03109321603672,739.317930637366,5,"Spring",2.41426859058975,0.195628403889236,0.00115642368202874,8.89211055662613,0.720528528673134,0.00425928054193353
85,2010,2010,3.63876547100496,25.4713582970347,0.345661428571429,2.41963,259.34087,0.542914285714286,0.938727405059523,0.113383464143991,12.1810849583333,14.0743739417989,27766.3277842337,NA,2.03109321603672,739.317930637366,5,"Spring",2.55574129027907,0.195567481251835,0.00113636900121151,9.29974315988914,0.711624198030588,0.00413498028392885
